date,PRCP,TMAX,TMIN,SNOW
2018-05-18T00:00:00,0.0,29.4,22.8,
2018-05-19T00:00:00,15.5,25.6,21.7,
2018-05-20T00:00:00,63.5,26.7,21.7,
2018-05-21T00:00:00,0.0,27.2,23.3,
2018-05-22T00:00:00,0.0,28.9,25.0,
2018-05-23T00:00:00,0.0,30.0,24.4,
2018-05-24T00:00:00,0.0,30.0,24.4,
2018-05-25T00:00:00,16.8,27.2,22.2,
2018-05-26T00:00:00,40.9,25.6,21.7,
2018-05-27T00:00:00,34.8,28.3,23.3,
2018-05-28T00:00:00,1.8,27.2,23.3,
2018-05-29T00:00:00,21.3,30.0,22.8,
2018-05-30T00:00:00,0.0,31.1,25.6,
2018-05-31T00:00:00,91.4,28.9,23.9,
2018-06-01T00:00:00,0.0,30.0,23.9,
2018-06-02T00:00:00,0.0,31.7,23.3,
2018-06-03T00:00:00,0.0,33.3,25.0,
2018-06-04T00:00:00,0.0,33.3,25.6,
2018-06-05T00:00:00,0.0,33.9,26.1,
2018-06-06T00:00:00,0.0,34.4,25.0,
2018-06-07T00:00:00,34.5,31.7,21.7,
2018-06-08T00:00:00,0.3,31.1,24.4,
2018-06-09T00:00:00,60.2,30.0,21.7,
2018-06-10T00:00:00,0.3,29.4,24.4,
2018-06-11T00:00:00,1.3,29.4,23.9,
2018-06-12T00:00:00,3.3,30.6,23.9,
2018-06-13T00:00:00,0.0,31.1,25.0,
2018-06-14T00:00:00,36.3,31.1,22.8,
2018-06-15T00:00:00,0.5,31.7,23.3,
2018-06-16T00:00:00,0.5,31.7,23.3,
2018-06-17T00:00:00,0.0,32.2,25.0,
2018-06-18T00:00:00,0.0,31.7,25.0,
2018-06-19T00:00:00,0.0,31.1,25.6,
2018-06-20T00:00:00,0.0,33.3,25.0,
2018-06-21T00:00:00,1.0,34.4,25.6,
2018-06-22T00:00:00,10.9,34.4,23.9,
2018-06-23T00:00:00,4.6,32.8,23.3,
2018-06-24T00:00:00,19.3,32.2,24.4,
2018-06-25T00:00:00,0.0,32.2,25.6,
2018-06-26T00:00:00,0.8,32.2,25.6,
2018-06-27T00:00:00,6.9,31.7,23.9,
2018-06-28T00:00:00,3.6,33.3,23.9,
2018-06-29T00:00:00,0.0,32.2,23.9,
2018-06-30T00:00:00,16.3,30.6,23.9,
2018-07-01T00:00:00,1.5,32.2,23.9,
2018-07-02T00:00:00,0.0,32.8,25.6,
2018-07-03T00:00:00,8.4,31.7,25.6,
2018-07-04T00:00:00,1.5,31.7,23.3,
2018-07-05T00:00:00,1.8,32.2,24.4,
2018-07-06T00:00:00,17.0,32.2,22.2,
2018-07-07T00:00:00,18.3,32.2,23.9,
2018-07-08T00:00:00,0.0,32.8,25.6,
2018-07-09T00:00:00,0.0,33.3,26.1,
2018-07-10T00:00:00,11.4,32.2,23.3,
2018-07-11T00:00:00,1.0,32.2,23.9,
2018-07-12T00:00:00,2.5,32.8,23.9,
2018-07-13T00:00:00,2.5,33.9,23.9,
2018-07-14T00:00:00,0.0,32.8,25.0,
2018-07-15T00:00:00,0.0,32.8,24.4,
2018-07-16T00:00:00,0.0,32.8,26.7,
2018-07-17T00:00:00,0.0,33.3,26.1,
2018-07-18T00:00:00,10.4,33.9,24.4,
2018-07-19T00:00:00,1.8,33.9,26.1,
2018-07-20T00:00:00,8.6,33.3,25.6,
2018-07-21T00:00:00,0.0,34.4,26.1,
2018-07-22T00:00:00,1.3,33.9,26.1,
2018-07-23T00:00:00,7.6,34.4,23.9,
2018-07-24T00:00:00,35.1,31.1,23.9,
2018-07-25T00:00:00,0.0,33.3,26.1,
2018-07-26T00:00:00,0.8,33.3,24.4,
2018-07-27T00:00:00,0.0,32.2,24.4,
2018-07-28T00:00:00,54.6,33.9,23.3,
2018-07-29T00:00:00,9.1,30.6,23.9,
2018-07-30T00:00:00,5.6,29.4,23.9,
2018-07-31T00:00:00,2.8,32.2,25.0,
2018-08-01T00:00:00,2.8,32.2,25.6,
2018-08-02T00:00:00,9.7,32.2,23.3,
2018-08-03T00:00:00,7.9,32.2,25.6,
2018-08-04T00:00:00,2.0,32.2,24.4,
2018-08-05T00:00:00,0.8,32.2,26.7,
2018-08-06T00:00:00,3.0,32.8,24.4,
2018-08-07T00:00:00,1.3,32.2,26.1,
2018-08-08T00:00:00,0.0,32.2,26.1,
2018-08-09T00:00:00,18.3,33.3,22.8,
2018-08-10T00:00:00,34.5,34.4,22.8,
2018-08-11T00:00:00,55.1,32.8,23.3,
2018-08-12T00:00:00,6.6,31.1,23.3,
2018-08-13T00:00:00,13.5,31.7,23.9,
2018-08-14T00:00:00,0.0,32.2,26.1,
2018-08-15T00:00:00,0.0,32.8,26.7,
2018-08-16T00:00:00,0.0,32.2,26.1,
2018-08-17T00:00:00,0.0,32.8,27.2,
2018-08-18T00:00:00,18.3,32.2,24.4,
2018-08-19T00:00:00,0.0,32.2,24.4,
2018-08-20T00:00:00,0.0,32.8,26.1,
2018-08-21T00:00:00,0.0,32.2,25.6,
2018-08-22T00:00:00,14.5,32.2,26.7,
2018-08-23T00:00:00,0.0,32.2,26.1,
2018-08-24T00:00:00,20.6,32.2,23.9,
2018-08-25T00:00:00,6.6,31.1,22.8,
2018-08-26T00:00:00,5.6,32.2,23.9,
2018-08-27T00:00:00,13.7,32.2,24.4,
2018-08-28T00:00:00,5.6,31.7,24.4,
2018-08-29T00:00:00,0.8,31.7,25.6,
2018-08-30T00:00:00,2.3,30.6,25.6,
2018-08-31T00:00:00,0.0,31.7,26.1,
2018-09-01T00:00:00,14.2,31.7,24.4,
2018-09-02T00:00:00,6.4,30.6,23.9,
2018-09-03T00:00:00,64.3,27.2,23.3,
2018-09-04T00:00:00,1.5,31.7,25.0,
2018-09-05T00:00:00,0.3,31.7,26.1,
2018-09-06T00:00:00,1.3,31.1,25.0,
2018-09-07T00:00:00,7.1,29.4,23.3,
2018-09-08T00:00:00,3.3,29.4,22.8,
2018-09-09T00:00:00,25.7,31.7,23.9,
2018-09-10T00:00:00,0.0,30.0,23.9,
2018-09-11T00:00:00,0.0,31.7,26.1,
2018-09-12T00:00:00,0.0,33.3,26.1,
2018-09-13T00:00:00,0.0,33.3,26.1,
2018-09-14T00:00:00,0.0,32.2,25.0,
2018-09-15T00:00:00,51.3,32.8,23.9,
2018-09-16T00:00:00,0.0,32.2,25.6,
2018-09-17T00:00:00,0.0,32.8,27.2,
2018-09-18T00:00:00,1.5,32.2,26.1,
2018-09-19T00:00:00,0.0,32.2,26.1,
2018-09-20T00:00:00,0.0,32.8,25.6,
2018-09-21T00:00:00,14.0,32.2,22.8,
2018-09-22T00:00:00,1.0,31.7,24.4,
2018-09-23T00:00:00,0.0,32.2,25.6,
2018-09-24T00:00:00,1.3,32.8,26.7,
2018-09-25T00:00:00,0.0,32.2,25.0,
2018-09-26T00:00:00,0.0,32.8,27.2,
2018-09-27T00:00:00,0.0,32.2,27.8,
2018-09-28T00:00:00,0.5,32.2,26.7,
2018-09-29T00:00:00,4.3,32.2,25.6,
2018-09-30T00:00:00,2.5,32.2,25.6,
2018-10-01T00:00:00,0.0,32.2,25.6,
2018-10-02T00:00:00,8.4,31.1,24.4,
2018-10-03T00:00:00,3.0,30.6,24.4,
2018-10-04T00:00:00,19.3,31.1,24.4,
2018-10-05T00:00:00,0.3,31.1,25.0,
2018-10-06T00:00:00,0.0,30.6,25.0,
2018-10-07T00:00:00,0.3,30.0,25.0,
2018-10-08T00:00:00,0.0,30.6,25.6,
2018-10-09T00:00:00,0.0,30.0,27.2,
2018-10-10T00:00:00,0.0,32.2,27.2,
2018-10-11T00:00:00,0.0,31.7,26.1,
2018-10-12T00:00:00,0.0,32.2,25.0,
2018-10-13T00:00:00,0.0,32.2,25.0,
2018-10-14T00:00:00,5.1,31.1,25.0,
2018-10-15T00:00:00,1.0,31.7,25.6,
2018-10-16T00:00:00,0.0,31.7,26.7,
2018-10-17T00:00:00,4.8,31.1,25.6,
2018-10-18T00:00:00,0.0,31.1,25.6,
2018-10-19T00:00:00,2.0,30.6,23.9,
2018-10-20T00:00:00,0.0,31.7,22.8,
2018-10-21T00:00:00,0.0,32.8,23.9,
2018-10-22T00:00:00,0.5,29.4,24.4,
2018-10-23T00:00:00,0.0,29.4,23.9,
2018-10-24T00:00:00,0.0,30.6,23.3,
2018-10-25T00:00:00,0.0,30.0,22.8,
2018-10-26T00:00:00,0.0,31.7,23.3,
2018-10-27T00:00:00,0.0,31.1,22.8,
2018-10-28T00:00:00,0.0,27.2,18.9,
2018-10-29T00:00:00,0.0,28.3,18.9,
2018-10-30T00:00:00,0.0,28.9,18.3,
2018-10-31T00:00:00,0.0,28.9,20.0,
2018-11-01T00:00:00,0.0,29.4,23.3,
2018-11-02T00:00:00,1.3,31.1,21.7,
2018-11-03T00:00:00,34.8,28.3,22.2,
2018-11-04T00:00:00,9.1,29.4,24.4,
2018-11-05T00:00:00,0.0,29.4,22.8,
2018-11-06T00:00:00,0.0,29.4,22.8,
2018-11-07T00:00:00,0.0,29.4,23.9,
2018-11-08T00:00:00,0.0,30.0,23.9,
2018-11-09T00:00:00,0.0,29.4,23.9,
2018-11-10T00:00:00,0.0,31.1,23.3,
2018-11-11T00:00:00,15.7,29.4,23.3,
2018-11-12T00:00:00,5.8,28.9,23.3,
2018-11-13T00:00:00,1.0,30.0,24.4,
2018-11-14T00:00:00,0.0,30.0,24.4,
2018-11-15T00:00:00,2.3,28.9,19.4,
2018-11-16T00:00:00,0.0,23.3,16.1,
2018-11-17T00:00:00,0.0,25.0,18.3,
2018-11-18T00:00:00,0.0,27.8,21.7,
2018-11-19T00:00:00,0.0,28.9,21.7,
2018-11-20T00:00:00,0.0,28.9,21.7,
2018-11-21T00:00:00,0.0,28.3,22.2,
2018-11-22T00:00:00,0.0,26.7,20.6,
2018-11-23T00:00:00,0.3,27.2,20.0,
2018-11-24T00:00:00,0.0,28.3,20.6,
2018-11-25T00:00:00,0.0,28.9,21.7,
2018-11-26T00:00:00,0.0,29.4,20.0,
2018-11-27T00:00:00,0.0,22.8,12.8,
2018-11-28T00:00:00,0.0,17.8,10.6,
2018-11-29T00:00:00,0.0,22.8,10.0,
2018-11-30T00:00:00,0.0,,,
2019-01-01T00:00:00,0.0,27.8,21.7,
2019-01-02T00:00:00,0.0,27.8,21.7,
2019-01-03T00:00:00,0.0,28.3,22.8,
2019-01-04T00:00:00,0.0,28.9,21.7,
2019-01-05T00:00:00,0.3,26.1,16.7,
2019-01-06T00:00:00,0.0,25.0,12.8,
2019-01-07T00:00:00,0.0,26.1,15.6,
2019-01-08T00:00:00,0.0,27.8,15.6,
2019-01-09T00:00:00,0.0,25.0,17.2,
2019-01-10T00:00:00,0.0,20.0,11.7,
2019-01-11T00:00:00,0.0,24.4,11.7,
2019-01-12T00:00:00,1.5,26.1,19.4,
2019-01-13T00:00:00,0.0,26.7,20.0,
2019-01-14T00:00:00,0.0,25.6,17.8,
2019-01-15T00:00:00,0.0,20.6,13.9,
2019-01-16T00:00:00,0.0,22.8,11.7,
2019-01-17T00:00:00,0.0,25.6,13.9,
2019-01-18T00:00:00,0.0,26.7,14.4,
2019-01-19T00:00:00,0.0,25.6,15.6,
2019-01-20T00:00:00,4.6,23.3,12.2,
2019-01-21T00:00:00,0.0,21.1,7.8,
2019-01-22T00:00:00,0.0,25.6,15.0,
2019-01-23T00:00:00,0.0,26.1,21.1,
2019-01-24T00:00:00,4.1,28.9,21.1,
2019-01-25T00:00:00,0.0,21.1,15.0,
2019-01-26T00:00:00,20.1,17.8,13.3,
2019-01-27T00:00:00,18.5,23.9,15.6,
2019-01-28T00:00:00,1.5,15.6,10.6,
2019-01-29T00:00:00,0.0,21.1,10.0,
2019-01-30T00:00:00,0.0,22.2,12.2,
2019-01-31T00:00:00,0.3,24.4,14.4,
2019-02-01T00:00:00,0.0,26.1,16.7,
2019-02-02T00:00:00,0.0,27.2,21.1,
2019-02-03T00:00:00,0.0,28.3,18.9,
2019-02-04T00:00:00,0.0,25.0,18.9,
2019-02-05T00:00:00,0.0,26.7,17.8,
2019-02-06T00:00:00,0.0,26.1,17.2,
2019-02-07T00:00:00,0.0,26.1,17.2,
2019-02-08T00:00:00,0.0,27.2,18.3,
2019-02-09T00:00:00,4.3,25.6,20.0,
2019-02-10T00:00:00,0.0,27.2,21.7,
2019-02-11T00:00:00,1.5,26.1,22.2,
2019-02-12T00:00:00,0.0,27.8,22.8,
2019-02-13T00:00:00,19.3,23.9,15.6,
2019-02-14T00:00:00,0.0,25.6,13.9,
2019-02-15T00:00:00,0.0,27.2,17.2,
2019-02-16T00:00:00,0.0,27.2,16.1,
2019-02-17T00:00:00,0.0,28.3,18.9,
2019-02-18T00:00:00,0.0,29.4,23.9,
2019-02-19T00:00:00,8.9,29.4,22.8,
2019-02-20T00:00:00,0.3,28.9,23.9,
2019-02-21T00:00:00,0.0,28.3,23.9,
2019-02-22T00:00:00,0.0,29.4,23.3,
2019-02-23T00:00:00,0.0,28.9,23.9,
2019-02-24T00:00:00,0.0,29.4,22.8,
2019-02-25T00:00:00,0.0,28.9,21.1,
2019-02-26T00:00:00,0.0,27.8,23.3,
2019-02-27T00:00:00,4.6,28.9,21.1,
2019-02-28T00:00:00,0.0,28.3,20.0,
2019-03-01T00:00:00,0.0,27.8,19.4,
2019-03-02T00:00:00,0.0,29.4,19.4,
2019-03-03T00:00:00,0.3,28.9,21.7,
2019-03-04T00:00:00,0.0,31.7,20.6,
2019-03-05T00:00:00,0.0,30.6,18.3,
2019-03-06T00:00:00,0.0,22.2,12.2,
2019-03-07T00:00:00,0.0,23.9,12.8,
2019-03-08T00:00:00,0.0,26.7,16.7,
2019-03-09T00:00:00,0.0,28.9,20.6,
2019-03-10T00:00:00,0.0,28.9,22.8,
2019-03-11T00:00:00,0.0,29.4,21.7,
2019-03-12T00:00:00,0.0,30.0,20.6,
2019-03-13T00:00:00,0.0,27.8,23.3,
2019-03-14T00:00:00,0.0,27.8,22.8,
2019-03-15T00:00:00,0.0,27.2,22.8,
2019-03-16T00:00:00,2.3,28.9,21.1,
2019-03-17T00:00:00,3.0,30.0,21.1,
2019-03-18T00:00:00,0.3,27.2,20.0,
2019-03-19T00:00:00,25.9,21.7,17.8,
2019-03-20T00:00:00,0.3,26.7,17.8,
2019-03-21T00:00:00,0.0,26.1,17.2,
2019-03-22T00:00:00,0.0,23.9,15.0,
2019-03-23T00:00:00,0.0,26.1,15.0,
2019-03-24T00:00:00,0.0,26.7,18.9,
2019-03-25T00:00:00,10.7,28.9,20.0,
2019-03-26T00:00:00,0.0,30.0,20.0,
2019-03-27T00:00:00,0.0,26.7,17.8,
2019-03-28T00:00:00,3.3,24.4,16.7,
2019-03-29T00:00:00,2.5,26.1,18.9,
2019-03-30T00:00:00,0.0,26.7,16.7,
2019-03-31T00:00:00,0.0,28.3,18.9,
2019-04-01T00:00:00,0.0,28.9,20.0,
2019-04-02T00:00:00,0.0,31.7,18.9,
2019-04-03T00:00:00,0.0,28.3,22.2,
2019-04-04T00:00:00,40.4,25.6,20.6,
2019-04-05T00:00:00,0.0,27.8,22.2,
2019-04-06T00:00:00,0.0,29.4,21.1,
2019-04-07T00:00:00,0.0,29.4,23.9,
2019-04-08T00:00:00,0.0,29.4,24.4,
2019-04-09T00:00:00,10.9,27.2,22.2,
2019-04-10T00:00:00,0.0,29.4,21.7,
2019-04-11T00:00:00,0.0,29.4,20.6,
2019-04-12T00:00:00,0.0,30.0,20.6,
2019-04-13T00:00:00,0.0,28.9,24.4,
2019-04-14T00:00:00,0.0,30.6,25.6,
2019-04-15T00:00:00,0.0,31.1,22.8,
2019-04-16T00:00:00,0.0,28.3,21.1,
2019-04-17T00:00:00,0.0,27.8,21.1,
2019-04-18T00:00:00,0.5,30.0,23.9,
2019-04-19T00:00:00,25.4,32.2,22.2,
2019-04-20T00:00:00,0.0,28.3,19.4,
2019-04-21T00:00:00,0.0,27.2,15.6,
2019-04-22T00:00:00,0.0,26.7,20.6,
2019-04-23T00:00:00,0.0,28.3,20.0,
2019-04-24T00:00:00,0.0,27.8,19.4,
2019-04-25T00:00:00,0.0,30.0,21.1,
2019-04-26T00:00:00,0.0,32.2,23.3,
2019-04-27T00:00:00,0.0,29.4,20.0,
2019-04-28T00:00:00,0.0,30.0,21.7,
2019-04-29T00:00:00,0.0,30.0,23.9,
2019-04-30T00:00:00,3.0,30.0,22.8,
2019-05-01T00:00:00,3.3,29.4,22.8,
2019-05-02T00:00:00,3.6,28.9,22.8,
2019-05-03T00:00:00,3.6,31.1,23.9,
2019-05-04T00:00:00,0.0,31.1,25.0,
2019-05-05T00:00:00,33.3,32.8,22.2,
2019-05-06T00:00:00,22.1,32.2,22.2,
2019-05-07T00:00:00,25.7,30.6,22.8,
2019-05-08T00:00:00,0.0,31.1,24.4,
2019-05-09T00:00:00,4.3,31.7,25.0,
2019-05-10T00:00:00,0.5,31.1,23.9,
2019-05-11T00:00:00,0.0,31.1,26.1,
2019-05-12T00:00:00,15.0,32.2,22.2,
2019-05-13T00:00:00,5.1,34.4,24.4,
2019-05-14T00:00:00,0.0,35.0,24.4,
2019-05-15T00:00:00,0.0,30.6,25.0,
2019-05-16T00:00:00,0.3,29.4,24.4,
2019-05-17T00:00:00,0.0,30.6,23.9,
2019-05-18T00:00:00,0.0,31.1,22.8,
2019-05-19T00:00:00,0.0,31.7,25.0,
2019-05-20T00:00:00,0.3,30.6,24.4,
2019-05-21T00:00:00,0.0,32.2,25.0,
2019-05-22T00:00:00,0.3,31.7,24.4,
2019-05-23T00:00:00,0.0,31.7,26.1,
2019-05-24T00:00:00,0.0,30.0,25.6,
2019-05-25T00:00:00,0.0,30.6,25.0,
2019-05-26T00:00:00,0.0,31.1,25.6,
2019-05-27T00:00:00,0.0,31.1,26.1,
2019-05-28T00:00:00,0.0,31.1,23.9,
2019-05-29T00:00:00,0.0,31.1,25.0,
2019-05-30T00:00:00,0.0,31.7,25.6,
2019-05-31T00:00:00,0.0,32.2,26.7,
2019-06-01T00:00:00,0.0,33.9,26.1,
2019-06-02T00:00:00,0.0,33.3,26.1,
2019-06-03T00:00:00,0.0,35.6,27.2,
2019-06-04T00:00:00,1.8,33.3,26.7,
2019-06-05T00:00:00,0.0,33.3,26.7,
2019-06-06T00:00:00,20.3,32.8,26.7,
2019-06-07T00:00:00,39.4,35.0,23.3,
2019-06-08T00:00:00,59.2,33.3,23.9,
2019-06-09T00:00:00,14.5,31.1,25.0,
2019-06-10T00:00:00,8.6,32.2,23.9,
2019-06-11T00:00:00,0.3,32.8,25.6,
2019-06-12T00:00:00,0.8,33.3,25.6,
2019-06-13T00:00:00,0.3,32.2,26.1,
2019-06-14T00:00:00,17.5,34.4,23.3,
2019-06-15T00:00:00,3.8,31.7,25.6,
2019-06-16T00:00:00,61.7,28.3,22.2,
2019-06-17T00:00:00,15.5,30.0,23.9,
2019-06-18T00:00:00,18.3,32.8,23.9,
2019-06-19T00:00:00,0.0,32.8,23.9,
2019-06-20T00:00:00,0.0,33.3,27.2,
2019-06-21T00:00:00,0.0,35.0,26.7,
2019-06-22T00:00:00,0.0,34.4,27.2,
2019-06-23T00:00:00,0.0,35.0,27.2,
2019-06-24T00:00:00,0.3,36.7,27.2,
2019-06-25T00:00:00,0.0,36.1,27.2,
2019-06-26T00:00:00,0.0,35.0,25.6,
2019-06-27T00:00:00,0.0,33.3,26.1,
2019-06-28T00:00:00,33.8,33.3,23.9,
2019-06-29T00:00:00,19.8,29.4,23.3,
2019-06-30T00:00:00,0.0,31.7,26.1,
2019-07-01T00:00:00,18.3,35.6,25.6,
2019-07-02T00:00:00,0.0,36.7,27.2,
2019-07-03T00:00:00,37.3,33.9,25.0,
2019-07-04T00:00:00,0.0,33.9,26.7,
2019-07-05T00:00:00,0.0,33.3,28.3,
2019-07-06T00:00:00,17.5,30.6,23.9,
2019-07-07T00:00:00,2.0,32.8,25.6,
2019-07-08T00:00:00,48.0,32.2,22.8,
2019-07-09T00:00:00,0.0,32.8,24.4,
2019-07-10T00:00:00,0.0,33.9,25.6,
2019-07-11T00:00:00,7.1,32.8,25.0,
2019-07-12T00:00:00,10.4,31.7,22.8,
2019-07-13T00:00:00,0.0,33.3,27.8,
2019-07-14T00:00:00,0.0,33.9,28.9,
2019-07-15T00:00:00,0.3,33.9,27.2,
2019-07-16T00:00:00,0.0,33.3,27.8,
2019-07-17T00:00:00,0.0,33.3,27.2,
2019-07-18T00:00:00,0.0,33.3,28.3,
2019-07-19T00:00:00,6.9,33.3,26.1,
2019-07-20T00:00:00,2.3,31.7,25.6,
2019-07-21T00:00:00,0.0,33.3,25.6,
2019-07-22T00:00:00,0.0,33.9,25.6,
2019-07-23T00:00:00,7.1,33.9,23.3,
2019-07-24T00:00:00,0.0,33.9,24.4,
2019-07-25T00:00:00,40.4,32.8,23.9,
2019-07-26T00:00:00,43.2,32.2,23.9,
2019-07-27T00:00:00,0.0,33.3,24.4,
2019-07-28T00:00:00,0.0,34.4,26.7,
2019-07-29T00:00:00,26.2,33.9,23.3,
2019-07-30T00:00:00,0.0,33.9,23.9,
2019-07-31T00:00:00,0.8,33.3,26.1,
2019-08-01T00:00:00,3.8,29.4,25.0,
2019-08-02T00:00:00,11.9,32.2,24.4,
2019-08-03T00:00:00,64.3,31.7,25.0,
2019-08-04T00:00:00,6.1,33.9,25.6,
2019-08-05T00:00:00,0.8,32.8,25.6,
2019-08-06T00:00:00,22.4,32.8,25.0,
2019-08-07T00:00:00,28.2,32.8,25.6,
2019-08-08T00:00:00,78.7,33.9,23.9,
2019-08-09T00:00:00,25.1,35.0,25.0,
2019-08-10T00:00:00,0.0,34.4,26.1,
2019-08-11T00:00:00,7.4,33.9,25.6,
2019-08-12T00:00:00,0.8,32.8,25.6,
2019-08-13T00:00:00,60.7,33.3,23.9,
2019-08-14T00:00:00,7.1,32.8,25.0,
2019-08-15T00:00:00,8.6,33.3,24.4,
2019-08-16T00:00:00,3.6,33.9,24.4,
2019-08-17T00:00:00,0.0,33.9,25.6,
2019-08-18T00:00:00,0.0,33.9,26.7,
2019-08-19T00:00:00,13.0,33.3,25.0,
2019-08-20T00:00:00,0.8,31.7,26.7,
2019-08-21T00:00:00,0.3,32.8,26.1,
2019-08-22T00:00:00,14.2,32.2,25.0,
2019-08-23T00:00:00,1.8,31.1,27.2,
2019-08-24T00:00:00,4.3,31.1,26.1,
2019-08-25T00:00:00,6.4,32.2,26.7,
2019-08-26T00:00:00,0.0,33.3,26.1,
2019-08-27T00:00:00,0.0,35.0,26.1,
2019-08-28T00:00:00,0.0,35.6,25.6,
2019-08-29T00:00:00,1.5,32.8,26.1,
2019-08-30T00:00:00,18.5,32.2,24.4,
2019-08-31T00:00:00,9.7,32.8,25.0,
2019-09-01T00:00:00,11.7,33.9,26.1,
2019-09-02T00:00:00,17.3,32.2,26.1,
2019-09-03T00:00:00,0.0,33.3,26.7,
2019-09-04T00:00:00,0.0,34.4,26.7,
2019-09-05T00:00:00,0.0,33.9,27.8,
2019-09-06T00:00:00,0.0,35.6,26.7,
2019-09-07T00:00:00,0.0,34.4,26.7,
2019-09-08T00:00:00,0.0,33.3,26.7,
2019-09-09T00:00:00,0.3,33.9,28.3,
2019-09-10T00:00:00,0.0,33.3,27.8,
2019-09-11T00:00:00,0.0,33.3,28.3,
2019-09-12T00:00:00,15.2,32.8,25.6,
2019-09-13T00:00:00,7.6,32.2,26.1,
2019-09-14T00:00:00,6.9,32.8,26.7,
2019-09-15T00:00:00,0.0,34.4,26.1,
2019-09-16T00:00:00,1.8,35.0,26.7,
2019-09-17T00:00:00,0.0,33.9,26.7,
2019-09-18T00:00:00,0.0,32.8,26.7,
2019-09-19T00:00:00,2.8,31.1,25.6,
2019-09-20T00:00:00,3.0,31.1,26.1,
2019-09-21T00:00:00,15.7,30.6,23.9,
2019-09-22T00:00:00,0.0,31.7,26.7,
2019-09-23T00:00:00,0.0,31.7,26.1,
2019-09-24T00:00:00,0.0,31.1,24.4,
2019-09-25T00:00:00,0.0,31.7,22.8,
2019-09-26T00:00:00,0.0,31.7,23.9,
2019-09-27T00:00:00,0.0,32.2,25.6,
2019-09-28T00:00:00,0.0,32.8,26.7,
2019-09-29T00:00:00,0.0,32.2,27.2,
2019-09-30T00:00:00,0.3,31.7,26.7,
2019-10-01T00:00:00,0.5,31.7,25.6,
2019-10-02T00:00:00,11.4,31.1,25.6,
2019-10-03T00:00:00,0.8,31.1,25.0,
2019-10-04T00:00:00,0.0,31.7,24.4,
2019-10-05T00:00:00,0.0,32.2,26.7,
2019-10-06T00:00:00,3.0,31.7,25.0,
2019-10-07T00:00:00,17.5,28.9,25.0,
2019-10-08T00:00:00,11.4,30.6,25.0,
2019-10-09T00:00:00,2.0,32.8,24.4,
2019-10-10T00:00:00,1.8,32.8,25.0,
2019-10-11T00:00:00,24.1,31.1,24.4,
2019-10-12T00:00:00,6.1,29.4,24.4,
2019-10-13T00:00:00,0.5,31.1,25.6,
2019-10-14T00:00:00,0.0,31.1,25.0,
2019-10-15T00:00:00,0.0,31.1,23.9,
2019-10-16T00:00:00,0.0,33.3,25.0,
2019-10-17T00:00:00,1.3,32.8,26.1,
2019-10-18T00:00:00,0.0,31.7,25.6,
2019-10-19T00:00:00,3.6,30.6,26.7,
2019-10-20T00:00:00,8.1,33.3,26.7,
2019-10-21T00:00:00,0.0,32.8,25.0,
2019-10-22T00:00:00,0.0,32.2,26.7,
2019-10-23T00:00:00,0.0,32.2,25.6,
2019-10-24T00:00:00,1.8,31.1,26.7,
2019-10-25T00:00:00,0.8,31.7,26.7,
2019-10-26T00:00:00,4.8,31.7,24.4,
2019-10-27T00:00:00,0.0,31.7,25.6,
2019-10-28T00:00:00,0.0,32.2,26.7,
2019-10-29T00:00:00,0.3,31.7,27.2,
2019-10-30T00:00:00,0.0,31.7,27.2,
2019-10-31T00:00:00,0.0,31.7,26.1,
2019-11-01T00:00:00,0.3,32.8,26.1,
2019-11-02T00:00:00,0.0,31.7,25.6,
2019-11-03T00:00:00,5.8,30.0,23.9,
2019-11-04T00:00:00,1.8,30.6,24.4,
2019-11-05T00:00:00,0.0,31.1,25.6,
2019-11-06T00:00:00,0.8,31.7,24.4,
2019-11-07T00:00:00,0.0,31.1,25.0,
2019-11-08T00:00:00,0.0,31.1,23.3,
2019-11-09T00:00:00,0.5,26.7,21.1,
2019-11-10T00:00:00,0.0,28.9,20.6,
2019-11-11T00:00:00,0.3,29.4,22.8,
2019-11-12T00:00:00,0.0,31.1,21.7,
2019-11-13T00:00:00,11.7,30.0,22.2,
2019-11-14T00:00:00,13.0,28.3,22.8,
2019-11-15T00:00:00,3.0,28.9,21.7,
2019-11-16T00:00:00,0.0,25.6,16.1,
2019-11-17T00:00:00,0.0,18.3,13.9,
2019-11-18T00:00:00,0.0,24.4,14.4,
2019-11-19T00:00:00,0.0,28.3,16.7,
2019-11-20T00:00:00,0.0,26.1,16.1,
2019-11-21T00:00:00,0.0,26.7,17.8,
2019-11-22T00:00:00,0.0,27.8,19.4,
2019-11-23T00:00:00,0.0,28.3,18.3,
2019-11-24T00:00:00,4.1,28.9,20.0,
2019-11-25T00:00:00,0.0,25.0,14.4,
2019-11-26T00:00:00,0.0,26.7,16.7,
2019-11-27T00:00:00,0.0,28.9,18.3,
2019-11-28T00:00:00,0.0,30.0,19.4,
2019-11-29T00:00:00,0.0,28.3,19.4,
2019-11-30T00:00:00,0.0,,,
2020-01-01T00:00:00,0.0,27.8,16.1,
2020-01-02T00:00:00,0.0,27.2,17.2,
2020-01-03T00:00:00,0.0,28.9,23.9,
2020-01-04T00:00:00,1.5,30.6,20.6,
2020-01-05T00:00:00,0.0,22.2,14.4,
2020-01-06T00:00:00,0.0,23.9,13.3,
2020-01-07T00:00:00,0.0,26.1,16.1,
